,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1885,Shot Chart Detail,0041800224,61,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20190506,HOU,GSW
1886,Shot Chart Detail,0041800224,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,54,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-1,1,1,20190506,HOU,GSW
1887,Shot Chart Detail,0041800224,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,159,1,0,20190506,HOU,GSW
1888,Shot Chart Detail,0041800224,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-63,123,1,1,20190506,HOU,GSW
1889,Shot Chart Detail,0041800224,123,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,19,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-218,14,1,1,20190506,HOU,GSW
1890,Shot Chart Detail,0041800224,133,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,5,269,1,0,20190506,HOU,GSW
1891,Shot Chart Detail,0041800224,224,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,143,169,1,1,20190506,HOU,GSW
1892,Shot Chart Detail,0041800224,235,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,5,290,1,0,20190506,HOU,GSW
1893,Shot Chart Detail,0041800224,322,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,185,1,0,20190506,HOU,GSW
1894,Shot Chart Detail,0041800224,419,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,67,185,1,0,20190506,HOU,GSW
1895,Shot Chart Detail,0041800224,472,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,27,1,1,20190506,HOU,GSW
1896,Shot Chart Detail,0041800224,482,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-114,269,1,1,20190506,HOU,GSW
1897,Shot Chart Detail,0041800224,485,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,3,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-1,1,1,20190506,HOU,GSW
1898,Shot Chart Detail,0041800224,488,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,75,1,0,20190506,HOU,GSW
1899,Shot Chart Detail,0041800224,522,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,253,1,0,20190506,HOU,GSW
1900,Shot Chart Detail,0041800224,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,93,251,1,0,20190506,HOU,GSW
1901,Shot Chart Detail,0041800224,589,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-106,258,1,0,20190506,HOU,GSW
1902,Shot Chart Detail,0041800224,608,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,52,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20190506,HOU,GSW
1903,Shot Chart Detail,0041800224,619,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,100,253,1,1,20190506,HOU,GSW
1904,Shot Chart Detail,0041800224,642,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-137,296,1,0,20190506,HOU,GSW
1905,Shot Chart Detail,0041800224,644,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,259,1,1,20190506,HOU,GSW
1906,Shot Chart Detail,0041800224,656,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,33,-176,283,1,0,20190506,HOU,GSW
1907,Shot Chart Detail,0041800225,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,63,277,1,0,20190508,GSW,HOU
1908,Shot Chart Detail,0041800225,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-198,214,1,0,20190508,GSW,HOU
1909,Shot Chart Detail,0041800225,155,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,73,285,1,0,20190508,GSW,HOU
1910,Shot Chart Detail,0041800225,234,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,2,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,37,1,0,20190508,GSW,HOU
1911,Shot Chart Detail,0041800225,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,231,88,1,1,20190508,GSW,HOU
1912,Shot Chart Detail,0041800225,256,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,0,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,18,1,1,20190508,GSW,HOU
1913,Shot Chart Detail,0041800225,281,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,160,228,1,0,20190508,GSW,HOU
1914,Shot Chart Detail,0041800225,303,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-128,246,1,0,20190508,GSW,HOU
1915,Shot Chart Detail,0041800225,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-180,200,1,0,20190508,GSW,HOU
1916,Shot Chart Detail,0041800225,374,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,33,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,29,1,0,20190508,GSW,HOU
1917,Shot Chart Detail,0041800225,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-30,205,1,1,20190508,GSW,HOU
1918,Shot Chart Detail,0041800225,408,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,73,1,1,20190508,GSW,HOU
1919,Shot Chart Detail,0041800225,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,13,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,53,1,0,20190508,GSW,HOU
1920,Shot Chart Detail,0041800225,424,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,149,252,1,0,20190508,GSW,HOU
1921,Shot Chart Detail,0041800225,462,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,43,120,1,1,20190508,GSW,HOU
1922,Shot Chart Detail,0041800225,469,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,34,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,62,1,1,20190508,GSW,HOU
1923,Shot Chart Detail,0041800225,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,14,283,1,1,20190508,GSW,HOU
1924,Shot Chart Detail,0041800225,533,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,7,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,11,1,1,20190508,GSW,HOU
1925,Shot Chart Detail,0041800225,560,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,25,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,46,1,0,20190508,GSW,HOU
1926,Shot Chart Detail,0041800225,574,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,266,1,1,20190508,GSW,HOU
1927,Shot Chart Detail,0041800225,589,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,51,271,1,0,20190508,GSW,HOU
1928,Shot Chart Detail,0041800225,601,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,40,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-130,137,1,0,20190508,GSW,HOU
1929,Shot Chart Detail,0041800225,630,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,42,159,1,0,20190508,GSW,HOU
1930,Shot Chart Detail,0041800226,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,4,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,19,1,0,20190510,HOU,GSW
1931,Shot Chart Detail,0041800226,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,204,183,1,0,20190510,HOU,GSW
1932,Shot Chart Detail,0041800226,216,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-32,290,1,0,20190510,HOU,GSW
1933,Shot Chart Detail,0041800226,236,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,61,126,1,0,20190510,HOU,GSW
1934,Shot Chart Detail,0041800226,242,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,18,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,9,1,0,20190510,HOU,GSW
1935,Shot Chart Detail,0041800226,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-46,259,1,0,20190510,HOU,GSW
1936,Shot Chart Detail,0041800226,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,11,1,1,20190510,HOU,GSW
1937,Shot Chart Detail,0041800226,425,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,149,112,1,0,20190510,HOU,GSW
1938,Shot Chart Detail,0041800226,446,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,76,1,1,20190510,HOU,GSW
1939,Shot Chart Detail,0041800226,472,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,5,1,1,20190510,HOU,GSW
1940,Shot Chart Detail,0041800226,483,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-214,183,1,0,20190510,HOU,GSW
1941,Shot Chart Detail,0041800226,504,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,65,-166,634,1,0,20190510,HOU,GSW
1942,Shot Chart Detail,0041800226,540,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,46,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,27,1,1,20190510,HOU,GSW
1943,Shot Chart Detail,0041800226,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,89,256,1,1,20190510,HOU,GSW
1944,Shot Chart Detail,0041800226,567,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,101,1,1,20190510,HOU,GSW
1945,Shot Chart Detail,0041800226,582,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,17,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-176,210,1,0,20190510,HOU,GSW
1946,Shot Chart Detail,0041800226,587,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,5,1,0,20190510,HOU,GSW
1947,Shot Chart Detail,0041800226,608,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,184,204,1,1,20190510,HOU,GSW
1948,Shot Chart Detail,0041800226,620,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,11,1,1,20190510,HOU,GSW
1949,Shot Chart Detail,0041800226,624,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,221,146,1,1,20190510,HOU,GSW
1950,Shot Chart Detail,0041800311,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,8,264,1,0,20190514,GSW,POR
1951,Shot Chart Detail,0041800311,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20190514,GSW,POR
1952,Shot Chart Detail,0041800311,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,10,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,131,256,1,0,20190514,GSW,POR
1953,Shot Chart Detail,0041800311,92,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,96,76,1,0,20190514,GSW,POR
1954,Shot Chart Detail,0041800311,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,47,1,1,20190514,GSW,POR
1955,Shot Chart Detail,0041800311,129,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,13,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,24,77,1,0,20190514,GSW,POR
1956,Shot Chart Detail,0041800311,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,193,1,1,20190514,GSW,POR
1957,Shot Chart Detail,0041800311,275,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,226,1,0,20190514,GSW,POR
1958,Shot Chart Detail,0041800311,288,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,5,161,1,0,20190514,GSW,POR
1959,Shot Chart Detail,0041800311,312,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,4,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,89,73,1,1,20190514,GSW,POR
1960,Shot Chart Detail,0041800311,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-82,258,1,1,20190514,GSW,POR
1961,Shot Chart Detail,0041800311,324,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,12,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,121,253,1,1,20190514,GSW,POR
1962,Shot Chart Detail,0041800311,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,199,1,0,20190514,GSW,POR
1963,Shot Chart Detail,0041800311,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,19,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-180,237,1,1,20190514,GSW,POR
1964,Shot Chart Detail,0041800311,376,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,36,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,81,74,1,0,20190514,GSW,POR
1965,Shot Chart Detail,0041800311,387,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,5,262,1,1,20190514,GSW,POR
1966,Shot Chart Detail,0041800311,397,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,29,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,188,218,1,1,20190514,GSW,POR
1967,Shot Chart Detail,0041800311,401,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-131,257,1,0,20190514,GSW,POR
1968,Shot Chart Detail,0041800311,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,6,294,1,1,20190514,GSW,POR
1969,Shot Chart Detail,0041800311,471,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,106,259,1,0,20190514,GSW,POR
1970,Shot Chart Detail,0041800311,481,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-93,71,1,1,20190514,GSW,POR
1971,Shot Chart Detail,0041800311,584,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,84,165,1,0,20190514,GSW,POR
1972,Shot Chart Detail,0041800311,606,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,191,1,1,20190514,GSW,POR
1973,Shot Chart Detail,0041800312,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,216,1,0,20190516,GSW,POR
1974,Shot Chart Detail,0041800312,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20190516,GSW,POR
1975,Shot Chart Detail,0041800312,69,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,119,288,1,1,20190516,GSW,POR
1976,Shot Chart Detail,0041800312,112,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,8,271,1,1,20190516,GSW,POR
1977,Shot Chart Detail,0041800312,146,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,52,1,1,20190516,GSW,POR
1978,Shot Chart Detail,0041800312,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,43,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,134,261,1,0,20190516,GSW,POR
1979,Shot Chart Detail,0041800312,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,0,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,25,40,1,1,20190516,GSW,POR
1980,Shot Chart Detail,0041800312,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,142,256,1,0,20190516,GSW,POR
1981,Shot Chart Detail,0041800312,329,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,22,1,1,20190516,GSW,POR
1982,Shot Chart Detail,0041800312,332,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,47,187,436,1,0,20190516,GSW,POR
1983,Shot Chart Detail,0041800312,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-208,188,1,1,20190516,GSW,POR
1984,Shot Chart Detail,0041800312,362,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,190,1,1,20190516,GSW,POR
1985,Shot Chart Detail,0041800312,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-95,154,1,1,20190516,GSW,POR
1986,Shot Chart Detail,0041800312,381,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6,264,1,0,20190516,GSW,POR
1987,Shot Chart Detail,0041800312,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-13,284,1,0,20190516,GSW,POR
1988,Shot Chart Detail,0041800312,479,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,33,1,0,20190516,GSW,POR
1989,Shot Chart Detail,0041800312,492,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,158,257,1,0,20190516,GSW,POR
1990,Shot Chart Detail,0041800312,549,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,132,1,0,20190516,GSW,POR
1991,Shot Chart Detail,0041800312,565,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,11,163,1,1,20190516,GSW,POR
1992,Shot Chart Detail,0041800312,575,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,1,20190516,GSW,POR
1993,Shot Chart Detail,0041800312,582,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-158,274,1,0,20190516,GSW,POR
1994,Shot Chart Detail,0041800312,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,189,180,1,0,20190516,GSW,POR
1995,Shot Chart Detail,0041800313,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,109,1,1,0,20190518,POR,GSW
1996,Shot Chart Detail,0041800313,74,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-98,242,1,0,20190518,POR,GSW
